probe_id,gene_symbol
1055767,HBA2
1059196,ANXA2P1
1057188,ERF
1053041,PIN4
1042609,ANKRD49
1049626,NDST2
1032495,ENDOV
1023873,KCNK10
1022040,RNF151
1033622,KRT78
1052864,POR
1040084,GPSM3
1053395,P4HB
1041603,ZNF701
1043430,TRPV2
1021642,DLG5
1039435,NUP37
1043313,ZC3HC1
1032021,TFAP2E
1038026,SYT15
1040033,PBLD
1044364,ASTE1
1014851,GYG2P1
1040389,HAMP
1020481,L1CAM
1040319,MYL7
1022045,INSYN1
1043816,NOSIP
1057948,HAPLN1
1022389,CREBZF
1031135,C16orf74
1040096,XPNPEP3
1020739,USP46
1041655,TSR1
1053668,NOS2
1020547,TTC28
1015807,LOC150776
1029554,CIAO2A
1020262,ZNF783
1018615,ZNF736
1016600,FBXO5
1041202,POLE4
1035136,LLCFC1
1068546,FOXP2
1050477,UCP2
1018022,C3orf80
1029889,SGK3
1054884,JARID2
1011694,VWC2L
1011465,EDC3
1042516,ZSCAN32
1042866,LOC644762
1018845,UCK1
1025756,UBE2G2
1018824,NEIL2
1024884,IGLL3P
1033313,TEX47
1041723,CDC37L1
1050945,TBCD
1016096,SYNE3
1018464,LINC02210
1014273,SLC23A3
1014291,ANKRD30B
1025286,OMG
1046816,SMPDL3A
1031011,BDH1
1028728,AQP1
1053829,NDUFA9
1043569,KLF3
1012720,SCOC
1051327,SLC22A4
1032435,VSTM1
1015964,CLEC4M
1044442,MCAT
1033614,ZFC3H1
1037729,DCUN1D5
1052672,PRKG2
1012486,ZNF845
1037420,SPATA22
1042514,UBE2R2
1041568,SCN3B
1039369,TRAPPC6A
1043991,DEF6
1019928,TADA2B
1011938,HSBP1L1
1017298,ATG9A
1057646,GSDME
1054734,KIF11
1041183,TMEM9B
1043771,ABHD5
1034602,ZNF417
1047970,MED13
1044217,CNOT7
1042288,AGGF1
1040135,RNF123
1070235,ZXDA
1044131,DMGDH
1045343,BRI3
1037093,TRIM5
1024239,CHKA
1046929,FRS3
1048094,C2CD2L
1054111,MMP9
1052962,PLRG1
1019736,SERPINA1
1043058,PTOV1
1030752,IP6K2
1039521,PLEKHA3
1037134,ARRDC1-AS1
1017017,PID1
1054557,FADS3
1039190,RNF219
1018593,MAFG-DT
1020181,PRNP
1022902,DEFB115
1024800,RNF128
1037710,NOA1
1046438,POLG2
1039742,CENPP
1030936,ELF2
1046366,CYP4F8
1021927,RDM1
1053886,NAB2
1051269,SNRPA
1059632,ELAVL2
1012937,TLX1NB
1035391,MITD1
1033130,C6orf89
1011019,PPP1R1C
1040260,SCPEP1
1034508,FAM163A
1054663,KRT81
1048425,GABBR2
1057440,DUSP7
1023415,CARS
1012166,DANCR
1024874,WDHD1
1035554,C19orf47
1052884,POLR2I
1056267,CCR10
1012402,LINC01137
1024323,ZMIZ2
1038305,LBH
1027555,RAD50
1050574,PHLDA2
1036144,GBP4
1048439,CHD1L
1058332,CEBPA
1017836,TP53INP1
1016423,KIF17
1030383,KRTAP5-5
1037547,ZC3H8
1035751,LRRC28
1015659,FBRS
1049831,HIST1H2AM
1017447,TTC36
1048861,ZBED1
1040670,PLEKHG5
1043826,RPS27L
1028840,MTERF2
1055636,HLCS
1044697,PELP1
1043383,GULP1
1045304,TMEM184B
1033325,GSX1
1040499,SH3RF1
1021950,BCORP1
1059490,ABCA2
1069999,TLCD2
1036792,IL33
1020411,GSE1
1012813,ANKRD36BP1
1028374,ACYP1
1018105,CFAP97
1031698,KRTAP12-2
1057009,NUDT6
1057146,EVPL
1059385,ADCYAP1R1
1025555,UBE3C
1035890,LOC729930
1023202,SMG1
1037633,COA8
1056369,GMFB
1018738,B3GALT5-AS1
1040206,MRPS35
1050179,VEZF1
1021375,NDNF
1014455,ZNF507
1045772,NCSTN
1051745,CCL22
1058510,CCNT1
1059437,ACTB
1019972,LOC440570
1044272,PRSS50
1058922,AUH
1045623,SCRIB
1034117,TTC16
1044082,EFEMP2
1036418,ORMDL3
1050865,TESK1
1016108,MYMK
1025613,ZHX1
1061039,EFNA2
1051781,SCO1
1017493,ARFGAP3
1040660,TMCC3
1029427,ANKRD16
1046365,PNKP
1053446,SLC22A18AS
1043172,LSM8
1042892,CHPF2
1053103,PI3
1033055,LHFPL5
1053158,PFKP
1034299,NFXL1
1016474,LMTK3
1037459,DPY30
1025780,FXR1
1054279,MAZ
1053389,PEBP1
1047709,MPHOSPH6
1022899,CBFA2T2
1042941,SSH1
1041181,NRIP3
1045593,MMD
1058068,COL9A3
1041659,SLF2
1042699,ALKBH4
1052192,RGS13
1047734,RBM6
1030846,TCL6
1041759,KRBOX4
1058113,PLK3
1035147,HUS1B
1053394,PA2G4
1020906,OTUD1
1043070,SHC3
1054299,MAP1A
1051850,S100A6
1016720,NMRK1
1023318,EFCAB7
1048923,NEURL1
1053256,PDK1
1050993,TAF2
1014871,SLC7A6
1039688,FNDC4
1049487,DCHS1
1011350,LOC643406
1049902,USP11
1037619,PRAC1
1044188,UBIAD1
1045453,SLC7A11
1038556,EFHC2
1048489,TBPL1
1049949,COIL
1032404,KRTAP13-4
1047732,RBM5
1018751,ATP8B5P
1053448,ORC5
1035946,RPL23AP7
1038017,ANGPTL6
1016275,C5orf58
1042584,CNTLN
1035921,PIK3AP1
1054433,SMAD3
1035269,TAMM41
1038511,ULBP2
1018450,SREK1
1043855,CELA2B
1048504,ADAMTS3
1044052,ZNRD1
1053612,NPTX1
1052828,PPBP
1023189,CLK2
1031703,LRRC70
1043274,GDE1
1058894,ADGRB3
1027548,SNX1
1014505,FGF7P6
1025683,PTCHD4
1022625,CSTF3
1021800,FAM13A-AS1
1068138,SMA5
1038834,MCMBP
1042217,PNPO
1014932,FGF1
1048473,BAG2
1022568,ABHD18
1045953,LPIN1
1024059,RALY
1051043,STX3
1014632,CUL4B
1019643,RPL22L1
1046175,MAPRE1
1045270,ABHD14A
1051916,RPS17
1023613,ATG4A
1015071,EHBP1
1050133,ZNF227
1036012,LEAP2
1043224,RTRAF
1049033,NFS1
1017484,C1QTNF3
1019765,XPO7
1029529,ZDHHC9
1030126,ABI1
1051114,SSR2
1027286,PKMYT1
1040603,NUFIP2
1035324,TMEM182
1013650,HDGF
1052542,PSMC2
1050670,TOP3A
1067348,HEATR3
1051833,S100P
1056506,GAS6
1019356,NAA60
1031634,EFCAB5
1018195,SPNS1
1029110,IFNAR2
1020124,EFCAB1
1043500,TNFRSF12A
1024658,SERTAD2
1038871,SNX22
1029781,ZNF468
1050339,WNT11
1021969,HTR5A
1018093,LOC100133050
1067882,ARRB1
1042439,INTS11
1047860,USH1C
1045517,DDX58
1031427,BLOC1S3
1034603,ZNF418
1061292,LINC00933
1027153,UBE3B
1018143,SWT1
1051051,STK10
1024279,GPLD1
1024161,PPP1R8
1020304,CACNA1A
1030088,SF3A1
1020048,PDE4C
1051066,HSPA13
1041490,PSENEN
1030339,SELENOF
1068790,CBR3-AS1
1019865,RBFOX3
1050271,ZNF7
1046603,CACFD1
1013120,AVPR2
1031072,KRTAP5-2
1061934,FAM27E3
1010925,KIAA1191
1043685,HSD17B11
1032856,NACAD
1030341,HNRNPUL1
1021940,TCAM1P
1028402,CCT6A
1021156,ZNF706
1045028,CCDC69
1046048,CMTR1
1038594,SPG11
1024489,CSF1
1016766,SAT1
1063144,CCND2-AS1
1063474,MATN1-AS1
1043482,TAOK3
1044249,ABT1
1039783,NUCKS1
1064053,SRD5A3-AS1
1020898,PXDN
1044435,POLM
1026313,ZNF816
1046474,PLPBP
1055699,HIVEP1
1046139,SLC4A1AP
1038351,LRRC3
1050714,TNF
1032968,EPHX4
1011915,ATXN7L1
1017942,SIRT1
1038856,NUDT18
1063355,LCE1A
1016830,FAM104B
1050886,DYNLT1
1039746,CREB3L2
1015640,NR1H3
1031246,PATE2
1016232,MON1A
1050372,VWF
1057581,DYNC1LI2
1041807,ZCCHC8
1026242,PDCD10
1017161,BAALC-AS2
1010865,SRSF6
1028388,MINK1
1033935,ZNF579
1030363,CNNM3
1049539,AKR7A2
1033018,DEFB123
1053404,P2RY4
1032129,KRTAP19-2
1050027,MTERF1
1021058,WDPCP
1041233,CTPS2
1039914,RHBDF1
1018929,SMCR5
1047982,USP3
1059125,AQP2
1070940,LINC01506
1057711,DCC
1049732,EEA1
1039151,EFL1P1
1025081,HNRNPA1
1046112,DAAM1
1045654,SEC11A
1043288,ACKR4
1070145,LOC100133091
1036737,FAAP24
1016575,ERCC2
1042166,RPRD1A
1046780,STARD3
1032612,OR10A4
1034503,B3GALNT2
1045837,BICD2
1017756,ASAH2B
1052159,RNASE6
1060607,PRR11
1039298,CRELD2
1017160,KIAA0754
1057353,CELSR3
1050150,ZNF202
1052628,PSPN
1059337,AP2A1
1054251,MCM5
1052983,PLG
1050989,TAF4
1038219,KRTAP1-3
1031836,MOGAT3
1023238,FBLIM1
1043722,KCTD3
1029527,VPS54
1045267,NEPRO
1018115,RELA
1021755,ERAP1
1030418,OR52B6
1023642,ZNF835
1044633,CYTH4
1010730,KIF26B
1047887,RANBP9
1038847,HDAC11
1038648,CCDC170
1027298,HSD11B1
1045757,NCAPH
1045280,YIPF3
1052007,RPL37
1033846,UBXN2A
1053185,PEX13
1046213,FOXJ3
1031085,ASTL
1039111,DHX40
1023955,CCNT2
1049154,FOXH1
1026206,HNRNPCL1
1032860,ANKK1
1029100,TRIM61
1048039,SUPT7L
1018547,PLEKHB1
1027514,FAM209A
1058936,ATP6V0A1
1041980,RNLS
1030301,GALE
1043311,TRMO
1046108,RAB21
1046465,AKAP11
1029476,SPIN4
1032757,CCDC96
1042378,PRPF39
1029905,ZKSCAN5
1026251,ARL6IP4
1052558,PSMB4
1035100,NDUFAF6
1038860,BAALC
1037661,NUDT16L1
1047409,CDC42EP2
1037973,SNX25
1066891,LINC02004
1044039,PIK3R4
1046515,ADAMTS7
1056929,FLNB
1029429,PAK4
1029543,COMMD6
1016173,PPOX
1051411,SLC12A2
1018868,GRAMD1A
1039850,ATG3
1012141,ZNF723
1026134,NDEL1
1057999,CPD
1032255,LOC93622
1011058,UBXN2B
1048277,CLINT1
1033241,LTO1
1010706,ZDHHC7
1058579,CAPZA1
1045649,PES1
1048491,GDF15
1032051,ENPP7
1021722,ZXDC
1063937,MIR7515HG
1013596,DMRT2
1011009,CDK6
1032056,CCDC144NL
1044074,SLC40A1
1030497,FNIP1
1070928,SMIM2-AS1
1039542,MPPE1
1057402,ECT2
1014916,PNMA8B
1040183,ELAC2
1012544,GGT6
1049960,ANP32A
1051338,SLC20A2
1048935,PDCD5
1037386,FAM167B
1059284,ALB
1050225,ZNF70
1025721,UBE3A
1043981,PNPLA8
1029384,CCM2
1023732,FUT8
1018517,EVI5L
1043352,CTDSPL2
1036686,MFSD4B
1025498,POU5F1P3
1038822,NUP85
1058963,ATP5F1C
1034854,TRUB1
1050422,KDM6A
1033156,TBC1D32
1051228,SOS2
1049344,ADAM9
1019011,SH2B1
1059299,AHSG
1055791,H3F3B
1050666,TPD52
1050208,ZNF91
1017387,SAMD4A
1030198,ZNF182
1010695,LOC389705
1017444,CD58
1016749,TBCEL
1024678,ARHGAP17
1024243,BTRC
1039077,QTRT2
1050195,ZNF140
1048815,PTTG1
1031691,KRTAP10-10
1036783,CREB3L1
1017244,GPR17
1014983,ZNF841
1018851,ATL1
1018886,ELAVL4
1055578,HNRNPH3
1058378,CDH16
1020990,MUC1
1046782,SF3A3
1053848,NDUFA1
1030536,RPL6
1024933,KISS1R
1038934,HPS6
1028081,MDM1
1053518,NUCB2
1036292,ZNF257
1044571,TUBGCP4
1031485,ILDR2
1031195,LEF1-AS1
1029195,FOLR1
1022507,AP5Z1
1049264,FGF17
1032894,TMEM256
1044814,RGS17
1024377,HIPK1
1014475,WT1-AS
1015633,ZNF469
1026265,NSD2
1047797,PDIA6
1037556,ACTRT3
1055934,GRIN2B
1042802,EGLN1
1048069,TOX4
1016111,C9orf116
1042946,DNAJC10
1034992,ASB8
1050755,TLL1
1043364,VCX2
1058901,BAG1
1043555,RASL12
1033581,NLRC3
1045990,MAST2
1041025,ADPRM
1016964,HNRNPR
1032769,D2HGDH
1045963,TTLL12
1036307,CYP2U1
1017961,CYBRD1
1055762,HBG1
1058814,BLVRB
1016243,DUSP27
1059375,ADH5
1035441,WFDC12
1048973,LATS1
1038988,ZFAND1
1037884,FAM186B
1040413,WDR19
1016419,HLA-F-AS1
1049064,RHBDL1
1045858,KLHL18
1057634,DHODH
1038149,PUS3
1054003,MTAP
1042869,DHX29
1023019,PDE4B
1030902,LBX2
1019277,KIAA0556
1032835,PCSK9
1031014,ST7L
1024704,XKR9
1042089,ELP2
1014499,ANK2
1050569,TSTA3
1030910,TSPAN3
1048100,GAB2
1024576,DDX42
1044127,MRM2
1035292,FAM131A
1038783,C10orf95
1035329,C2orf50
1032977,STXBP4
1045537,ZNF346
1017114,SEC24A
1065304,ZMAT3
1021401,SNHG32
1066350,SOCS7
1058388,CDH10
1023435,SHROOM4
1042329,RNF31
1045621,MORC3
1070365,HOXB-AS3
1048165,EIF4A3
1054211,MAP3K4
1058273,CHD4
1052290,PLAAT4
1044819,OR10H2
1054951,ISG20
1052784,PPP1R7
1024196,DYNC2LI1
1042569,TBC1D8B
1035803,CSNK1A1L
1027262,KHNYN
1019050,NAA11
1014763,BTBD18
1039222,MAIP1
1041472,ASH1L
1020206,MEX3A
1018154,SMAD9
1015611,FOXI3
1046078,PDXDC1
1018141,ANKRD65
1043399,FAM8A1
1065000,RPL21
1050113,MAP3K12
1019820,GPR137C
1014381,FAM20A
1044837,TIMM10
1034296,NIPAL1
1016192,LINC01278
1031258,SHC4
1041146,CDC42SE1
1037452,RETNLB
1049628,NIPSNAP1
1021869,MAP2
1053833,NDUFA8
1016461,TKT
1018830,PRRC2A
1016902,MYSM1
1063042,FBF1
1018176,PLAGL1
1021947,SRGAP3
1035065,PIP5KL1
1038574,NUBPL
1030415,UACA
1041985,AGPAT5
1039205,CORO7
1036877,IFT20
1048653,NRXN2
1054425,SMAD7
1068661,LINC01963
1047077,B3GNT2
1016135,SPATA5L1
1024121,DNAJB12
1016862,DHX36
1045455,TRIM29
1031032,FLJ33534
1053935,MYH3
1046251,CHSY1
1055117,IGHMBP2
1048432,H6PD
1041922,STYK1
1040642,USP31
1040326,OVOL2
1033589,FCSK
1053412,P2RX4
1046126,DIP2C
1049950,TAF15
1049562,PRPF18
1029377,BTBD1
1065236,HLA-H
1020122,AP3D1
1031313,GPR152
1045137,AAR2
1036119,TRMT61A
1057672,DDX10
1014855,KIAA0895
1031729,LCE2D
1061085,DUSP16
1041609,WDR12
1055401,NDST1
1057173,ETF1
1031480,C10orf99
1053890,MYT1
1048453,SPAG7
1045346,PGLS
1041606,DHX32
1035769,ISCA2
1045916,SYT11
1021307,CSNK1G3
1036501,PIGM
1053002,PLAGL2
1037401,COX4I2
1046633,CYB561D2
1053794,NDUFS4
1046137,TPX2
1056487,GBP2
1030872,ASIC1
1039732,PCED1A
1015939,SNHG29
1039532,C8orf33
1054459,M6PR
1037597,MAML2
1059266,ALDH3B1
1034013,CCDC122
1050288,ZFPL1
1017419,EDRF1-DT
1032552,SLC24A5
1070330,ALG13
1046173,KIFAP3
1069954,HCP5
1021954,DPH2
1039639,CCDC71
1042797,GNB1L
1014756,PLEKHA2
1059052,ARSD
1039501,FUNDC2P2
1059282,ALCAM
1035074,CARNMT1
1011215,HSF2
1023339,GOLM1
1042643,CDHR2
1034200,AMOTL1
1070401,CDIPT
1016043,TMEM114
1021231,LINC00537
1041221,CYP26B1
1054544,PRICKLE3
1037215,C8orf76
1029422,RFC4
1030311,DPRX
1064405,DNAJC18
1052754,PPP3R2
1041022,TOMM22
1018256,RUBCN
1053645,NOTCH4
1024560,DDX47
1025331,DDX59
1036406,FOXQ1
1043417,NOL7
1025537,DEFB135
1018575,EMC8
1039192,SAP130
1030635,ZNF763
1050050,GPANK1
1019591,CTF1
1024116,SDC1
1037722,POLR3GL
1039220,NKAIN1
1054692,KRT10
1029436,EZH2
1019077,LOC728743
1024151,GPNMB
1065811,TRAM2-AS1
1050240,ZNF35
1046195,ARSG
1041259,IRGC
1018477,CDC16
1057080,ACSL1
1026247,PPP1CA
1041185,C11orf16
1055640,HLA-G
1052644,DNAJC3
1045210,MYRIP
1018847,ACTR3BP2
1053082,PIGA
1022972,PDGFA
1050065,USP7
1050001,CCDC6
1026063,CACNA1F
1012267,STK19
1029773,PTP4A2
1038976,KATNBL1
1045402,BRD1
1059891,GUSBP4
1027399,GLMN
1015622,LINC01233
1057208,EPS8
1040690,NMRAL1
1015900,MECP2
1017037,KCTD6
1020228,PPIAP30
1053950,MYCN
1031143,CUEDC1
1010834,OTUD3
1029438,NUP43
1046751,IFI44L
1042397,RMND1
1058326,CEBPD
1053194,GATB
1021743,AGAP3
1038325,CSRNP2
1046951,RPP40
1018311,RNF169
1028695,HGF
1040827,CD248
1038605,FUZ
1059402,ADCY1
1041653,CEP72
1018753,DROSHA
1049809,HIST1H3A
1057843,CTRB1
1037659,MRPL45
1033829,CHST13
1012920,WHRN
1018649,CTDNEP1
1050013,UBXN8
1026479,ARF1
1018436,LYRM1
1015830,TMEM129
1045730,KCNH3
1025610,IQCH
1052330,MOK
1023926,KCNAB1
1041952,LSG1
1016924,BANF1
1016744,PLCH1
1024212,KIF1BP
1051381,SLC18A2
1062422,LOC101927596
1033084,MTURN
1016605,CSAG4
1013524,LRRC10B
1061594,LNPK
1045834,KIF13B
1010409,EIF5AL1
1046534,LSM6
1035336,ZFAND2B
1037625,ARFGAP2
1032637,FOXR1
1053996,MTHFD1
1021694,LTB4R
1014178,CEP44
1065467,NUTM2B-AS1
1049862,AXIN1
1011089,MAPKAPK5-AS1
1032329,SUMF1
1058773,BNIP3L
1033992,CFAP161
1037359,RCOR3
1032265,POM121L12
1030734,PCNA
1041247,TRPV5
1036136,ZNF501
1034875,STK35
1059493,ABCA1
1041483,TMEM165
1012480,COPB1
1047255,AGPAT1
1023744,MIA2
1017998,HGC6.3
1057667,DECR1
1025109,MESD
1046767,TOMM34
1052280,RBBP5
1020650,ZNF250
1037288,AIFM2
1017709,GSN-AS1
1023484,BCCIP
1064123,AP1S3
1010241,LOC100130264
1036473,MAPK1IP1L
1051122,SSR1
1028700,PANK2
1024558,ITGA11
1056338,GNB2
1017277,CIZ1
1033202,ZNF485
1034099,CSAG1
1015951,CRY2
1030620,DFFB
1027934,ADAMTS8
1053701,NIT1
1059400,ADCY2
1033393,PRSS55
1023367,AMER2
1053131,PGM1
1015661,PPP1R17
1025099,LHX3
1042591,TMEM104
1013209,SMIM15
1045847,AGTPBP1
1018714,NARS2
1033760,ZNF800
1053496,OAZ2
1037317,KLHL22
1034262,SLC25A48
1047023,STAG2
1045545,GTPBP4
1020729,CTSC
1014716,THAP7-AS1
1027254,PTPRO
1054706,KRT3
1018953,TMEM229A
1020433,KLF6
1011473,DLG2
1054631,LAMP1
1043662,SS18L2
1056306,GOLGA3
1041454,MYNN
1061806,TOR1AIP2
1047353,HOXB13
1041643,ATF7IP
1041442,USP24
1022017,ATP6V0B
1054606,LDHB
1054028,MSX1
1039739,MEAF6
1029693,MRPL52
1016608,CSNK1D
1048144,PTDSS1
1010608,FAM53C
1047659,MRPS31
1047164,ARID3B
1023840,FARP2
1061272,SNX12
1043188,HSPB11
1047196,PRPF8
1044695,SND1
1025549,FGF14
1018878,ARL6IP6
1031426,IGFL3
1038528,TET1
1042995,TLR9
1022818,SYCP2L
1064454,ZNF561
1023747,MEIS2
1021846,ZNF808
1023227,PRKACA
1036916,UCN2
1063549,AGAP1
1037308,HAVCR2
1052286,RASA2
1040604,HACE1
1030067,ANKRD50
1050344,WNT7B
1022032,C3orf70
1049090,TAF1A
1027291,ATP11A
1037590,LZTS2
1059453,ACO2
1047144,TAF6L
1043460,UBR5
1035203,JMY
1055266,HTR2C
1026379,MRRF
1032619,RCOR2
1040863,AVEN
1024543,C1orf100
1061988,RPL29P2
1016056,TSEN34
1029577,SF3B2
1049321,MPDZ
1053376,PAFAH2
1013450,KARS
1046122,ACIN1
1053429,OVGP1
1052742,PRB4
1036499,IGSF8
1011186,C4orf48
1036074,FAM210B
1043295,SIRT7
1055878,GSTZ1
1027449,GABPB1
1054781,KCNQ3
1041324,PCDHA5
1010982,HHIP-AS1
1054842,KCND1
1048283,KDM4A
1046825,RNPS1
1025632,GTF2I
1012076,PNPLA7
1053422,OXCT1
1034763,A2ML1
1036458,TBCK
1017584,SUPT5H
1038492,ZSCAN16
1040532,HOMEZ
1040099,ZNF335
1029156,CHRM2
1039300,C19orf57
1010885,CD109
1045507,ORC6
1030984,PEMT
1027644,LBR
1063615,LOC101928303
1027576,EVI5
1062449,ZNF710-AS1
1015783,PXN
1013697,HYOU1
1017369,PGAM1P5
1034202,VKORC1L1
1016097,KNSTRN
1060096,PAK3
1031137,YY2
1034226,CNKSR3
1057916,CSE1L
1047835,TSFM
1016555,CTAGE11P
1016133,ZC3H4
1025583,PPP1R12B
1015548,PLK5
1020657,U2SURP
1022933,PRKCZ
1042425,PINX1
1032778,KANK3
1047195,ERN2
1047904,TROAP
1046422,GPR176
1035897,ANAPC16
1058679,ZNHIT2
1054031,MST1
1052766,PPP2R5A
1044754,COPG2
1047112,KHDRBS3
1024574,VMA21
1030148,SCAMP3
1015175,KIAA1549L
1036786,ADCK2
1037868,KBTBD7
1016164,AATK
1020716,UBE2Q2L
1049614,ELP1
1025226,LSR
1042527,TMEM260
1024283,HINFP
1023950,UNC5A
1052463,PTMS
1018885,NPIPB2
1045472,RABGAP1
1021317,NECTIN2
1043616,PHF20
1015911,CAND2
1045866,DNMBP
1032058,TMEM95
1053671,NOS1
1027442,WRNIP1
1018991,ANAPC13
1051275,SNCG
1030578,TMEM230
1045502,CORO1C
1029325,TMPRSS6
1052125,RPA2
1028270,PCP2
1024048,OCIAD2
1018315,DNASE2
1056311,GOLGA1
1036946,RHOT2
1043513,PHF21A
1036717,CHURC1
1025306,C19orf12
1058856,BCL6
1039666,ARMCX5
1039670,PLEKHG2
1015983,C6orf62
1049226,APLN
1028827,RPS6KA1
1016869,TBC1D2B
1050904,TCN2
1038211,MED25
1037471,EBPL
1055864,GTF2F2
1052678,PRKD1
1022588,EXTL2
1042646,TRPM7
1012239,TMEM67
1044310,ORMDL2
1059084,RHOG
1020153,HIGD1A
1047547,SMYD5
1033650,PTCRA
1022392,ZDHHC19
1038554,C16orf70
1045843,FBXW11
1013608,IFT81
1057791,CYP2B6
1054923,ITGB5
1058880,BBS2
1041291,ZNF253
1019593,SMIM10L1
1041735,INTS8
1045799,ESYT1
1053757,NEU1
1057176,ESRRB
1038821,MORN1
1051324,SLC22A5
1027949,ZNF599
1021773,COLGALT2
1037887,SLC10A7
1016670,ZNF112
1011361,LOC728739
1015480,MDM4
1039910,RNF25
1020479,MICAL3
1023531,ST6GALNAC4
1047776,G3BP1
1049236,ALKBH1
1033087,TMED4
1033430,SMIM14
1042943,YIPF1
1031574,VWC2
1029928,EWSR1
1014550,OSGIN2
1037302,AGBL4
1046298,COPZ1
1052863,POU2AF1
1057296,ELANE
1044840,TIMM13
1040485,DHX37
1048921,DYRK1B
1016150,DYSF
1040245,KLHL12
1044381,ACAD9
1016669,ALG5
1024769,FBXL6
1046652,OGFR
1044471,HTATSF1
1045291,RAB26
1059118,AQP6
1034062,USP54
1027669,SLC35C2
1012464,POM121L4P
1015581,CHADL
1027207,RECQL
1017365,GPT2
1046614,DNAJB4
1017159,NLRP3
1029018,DNPH1
1040281,EVA1C
1021705,TTC23
1020328,ILF3
1056185,GRID2
1049208,ZPR1
1037041,CIPC
1050888,PPP1R11
1035021,PTCHD1
1017769,ADPGK
1057427,DVL3
1039907,LMBR1
1045928,FAM120A
1049248,GGH
1032447,EMC10
1058386,CDH11
1053419,OXT
1053176,CFP
1041528,SELENOS
1052262,RBMS2
1022709,MROH1
1021756,SPRR2C
1061637,BLZF1
1047332,ENOX2
1031946,CYP26C1
1042082,WDR41
1050073,IFRD2
1016158,SCRN1
1016432,TBC1D14
1018769,PTCH1
1016222,PLEKHG4
1025942,PCGF6
1030317,GAR1
1054929,ITGAM
1038093,SLC35G5
1027632,CLU
1049957,ST8SIA2
1047207,TXNRD2
1047474,CEPT1
1057201,ERCC1
1043904,TMED5
1011883,LINC00265
1015394,INTS1
1057413,EBF1
1022705,AQP7P1
1012600,TMEM72
1048140,MAML1
1029405,MORF4L1
1029587,C1GALT1C1
1031761,FOXD4L5
1045513,PDSS1
1020615,MUC20
1020982,MSMP
1014672,RGS4
1062945,LOC100996385
1057337,EGR4
1010960,HDAC7
1018245,NKX2-6
1050681,TNXB
1016411,LOC100130691
1015706,LOC727896
1048542,MED20
1014332,PNRC2
1039350,DHX58
1038246,TIGD6
1019825,NEMP2
1046811,RALBP1
1015506,PCLO
1029517,KCTD2
1058680,MRPL49
1020722,BCAP29
1034159,ERICH1
1035493,OSCP1
1024983,OS9
1023545,FTCD
1033426,PRIMPOL
1036640,TTC30A
1037848,ZIC4
1039747,ZNF574
1027687,LGR6
1045421,NPAP1
1018865,CYB561A3
1047357,SLC9A6
1058608,CALM2
1016971,CEP295
1058514,CCNH
1070841,MEG8
1040237,C12orf10
1058849,HCN2
1050092,NPHS2
1057244,EPHA1
1035634,ZNF543
1026701,ICE2
1054018,MT1F
1051634,ITSN1
1046893,CD300C
1054982,INSM1
1032241,SCARA5
1044603,AGO2
1041367,PCDHGB7
1032242,ZFP41
1055202,IDH3B
1052561,PSMB2
1046030,KIF1B
1020177,THUMPD3
1051888,RPS29
1060048,LOC101927550
1025990,CUX1
1031003,XAF1
1017635,CYP11A1
1044947,FBXL3
1016282,SYCN
1016806,CPSF4
1029506,ADAM15
1050744,TLR1
1047305,CIB2
1047343,CREB3
1015254,CRPPA
1044062,ST6GALNAC6
1036348,RPUSD1
1019124,SLC35B3
1030596,MED8
1064555,LOC101928087
1032796,BCLAF3
1029159,UBE2NL
1031181,LINC02145
1048851,HACD1
1050936,TCEA1
1049151,MBD4
1045597,ZNF281
1016101,LYRM9
1035558,RINL
1042554,RNF43
1011916,TXNL4B
1057195,ERCC3
1049477,SOCS1
1025473,CTNNBIP1
1033212,RNF152
1052201,RGS2
1056982,FH
1025813,CCNC
1011691,SAE1
1032197,ILDR1
1051246,SNX2
1067242,CEBPZOS
1045022,LDLRAP1
1033890,SDE2
1026477,UQCC1
1042320,TAPBPL
1052925,PNN
1065751,KIRREL1
1044296,CFAP20
1019189,RAB28
1051148,SRM
1038364,RSPH6A
1018711,CPSF7
1016803,RAB1A
1026304,SS18
1031520,KRTAP10-11
1033790,DACT2
1015704,DPEP3
1053788,NDUFS8
1044775,OR2H1
1034522,CIART
1058669,GAS8-AS1
1036220,LENG8
1050492,UBE2N
1053853,NCL
1048204,LAPTM4A
1042060,IMP3
1054718,KPNA4
1016386,ANAPC5
1055836,GYG1
1043728,GOLGA7
1015297,DIP2A
1039294,EFHD2
1034750,B3GLCT
1020477,ZNF438
1047419,TMEM147
1052478,PTGS2
1057087,FANCA
1017310,PAN2
1037056,ZCRB1
1052443,PTPN14
1045238,MTHFD1L
1038078,CRISPLD1
1022011,RETREG1
1056167,GRIK2
1057382,EEF1A2
1048650,COG1
1013387,SRP9
1041000,COQ9
1028868,CTRB2
1040394,RAB40C
1029299,TTC32
1032564,ZDHHC22
1047787,RBM12
1019946,PDXDC2P-NPIPB14P
1042423,HCFC1R1
1034973,SELENOM
1068474,NRBF2
1047654,RABEPK
1032422,OR2L13
1032079,ANKRD13D
1030853,COQ5
1036892,EXOC3L2
1015935,BCS1L
1018859,SGO2
1046160,RAB18
1049035,MAP7
1045737,COMMD3
1010348,LSS
1031675,ZBTB41
1041846,IL17RB
1034134,C9orf163
1058892,BAK1
1050007,NUP214
